lfc,names,ambiguousNames
Metaeffekt Universe,"[""OX-EULA"",""Open Xchange End-User License""]","[""END-USER LICENSE OX SOFTWARE GMBH""]"
Metaeffekt Universe,"[""OpenBD-3.0"",""OpenBD Exception (GPL 3.0)""]","[""scancode:openbd-exception-3.0""]"
Metaeffekt Universe,"[""OpenContent-1.0"",""OpenContent Public License 1.0""]","[""http://opencontent.org/opl.shtml"",""scancode:opl-1.0""]"
Metaeffekt Universe,"[""OpenEvidence"",""OpenEvidence License""]","[""Open Evidence License""]"
Metaeffekt Universe,"[""OpenJDK-assembly-exception-1.0"",""OpenJDK Assembly Exception 1.0"",""OpenJDK-Assembly-Exception-1.0""]","[""OpenJDK Assembly Exception 1.0"",""scancode:openjdk-assembly-exception-1.0""]"
Metaeffekt Universe,"[""OLDAP-?"",""OpenLDAP Public License (undefined)""]","[""Redistribution and use in source and binary forms, with or without modification, are permitted only as authorized by the OpenLDAP Public License."",""Redistribution and use in source and binary forms are permitted only as authorized by the OpenLDAP Public License""]"
Metaeffekt Universe,"[""OpenMap"",""OpenMap Software License Agreement""]","[""OpenMap Software License Agreement"",""scancode:openmap""]"
Metaeffekt Universe,"[""OpenNETCF-Shared-Source"",""OpenNETCF Shared Source License""]","[""opennetcf-shared-source"",""scancode:opennetcf-shared-source""]"
Metaeffekt Universe,"[""OpenORB-1.0"",""OpenORB Community Software License 1.0""]","[""openorb-1.0"",""scancode:openorb-1.0""]"
Metaeffekt Universe,"[""OpenPBS-2.3"",""OpenPBS Software License 2.3""]","[""http://fedoraproject.org/wiki/Licensing/OpenPBS"",""OpenPBS Software License v2.3"",""OpenPBS (Portable Batch System) v2.3 Software License"",""scancode:openpbs-2.3""]"
Metaeffekt Universe,"[""OpenSAML-1.0"",""OpenSAML License 1.0""]","[""opensaml-1.0"",""scancode:opensaml-1.0""]"
Metaeffekt Universe,"[""OpenSSH-LE"",""OpenSSH Linking Exception""]","[""OpenSSH Linking Exception"",""OpenSSH-linking exception""]"
Metaeffekt Universe,"[""OpenSSL-Exception-GPL"",""OpenSSL Exception (gpl)""]",[]
Metaeffekt Universe,"[""OpenSSL-Exception-LGPL-2.0"",""OpenSSL Exception (LGPL) 2.0""]","[""As an additional exemption you are allowed to compile & link against the OpenSSL libraries as published by the OpenSSL project. See the file COPYING for details."",""scancode:openssl-exception-lgpl-2.0-plus""]"
Metaeffekt Universe,"[""OpenSSL-Exception-LGPL-2.1"",""OpenSSL Exception (LGPL) 2.1""]","[""OpenSSL Exception (LGPL) 2.1"",""scancode:openssl-exception-lgpl-3.0-plus""]"
Metaeffekt Universe,"[""OpenSSL-Exception-MongoDB-SSPL"",""OpenSSL Exception (MongoDB SSPL)""]","[""openssl-exception-mongodb-sspl"",""scancode:openssl-exception-mongodb-sspl""]"
Metaeffekt Universe,"[""Open-SSL-Exception-Agpl"",""OpenSSL Exception (agpl)""]","[""AGPL 3.0 with OpenSSL exception"",""GNU Affero General Public License 3.0 (with OpenSSL exception)"",""scancode:agpl-3.0-openssl"",""scancode:openssl-exception-agpl-3.0""]"
Metaeffekt Universe,"[""OpenSSL-Exception-lgpl"",""OpenSSL Exception (lgpl)""]",[]
Metaeffekt Universe,"[""OpenSSL-Exception"",""OpenSSL Exception""]","[""OpenSSL Exception""]"
Metaeffekt Universe,"[""OpenVPN-AS-EULA"",""OpenVPN Access Server EULA""]","[""openvpn-as-eula"",""scancode:openvpn-as-eula""]"
Metaeffekt Universe,"[""openvpn-openssl-exception"",""OpenVPN OpenSSL Exception""]","[""OpenVPN-OpenSSL-Exception"",""openvpn-openssl-exception"",""scancode:openvpn-openssl-exception""]"
Metaeffekt Universe,"[""OpenVision-Terms"",""OpenVision Terms""]","[""OpenVision Terms""]"
Metaeffekt Universe,"[""Opera-EULA-computer-2018"",""Opera EULA for Computers""]","[""Opera EULA for Computers"",""scancode:opera-eula-2018""]"
Metaeffekt Universe,"[""Opera-EULA-EEA-2018"",""Opera EULA for European Economic Area 2018""]","[""opera-eula-eea-2018"",""scancode:opera-eula-eea-2018""]"
Metaeffekt Universe,"[""Opera-Widget-1.0"",""Opera Widget License 1.0""]","[""http://dev.opera.com/articles/view/opera-widgets-sdk/"",""scancode:opera-widget-1.0"",""scancode:owal-1.0""]"
Metaeffekt Universe,"[""OReilly-Notice"",""O'Reilly Code Sample Notice""]","[""http://shop.oreilly.com/category/customer-service/faq-examples.do"",""scancode:oreilly-notice""]"
Metaeffekt Universe,"[""Oracle-BCLA"",""Oracle Binary Code License Agreement""]","[""Oracle Binary Code License Agreement"",""scancode:oracle-bcl-javase-platform-javafx-2017""]"
Metaeffekt Universe,"[""Oracle-Commercial-Database-11g2"",""Oracle Commercial Database License 11g Release 2 (11.2)""]","[""oracle-commercial-database-11g2"",""scancode:oracle-commercial-database-11g2""]"
Metaeffekt Universe,"[""OCSL-1.0"",""Oracle Community Source License 1.0""]","[""ocsl-1.0"",""scancode:ocsl-1.0""]"
Metaeffekt Universe,"[""Oracle-Entitlement-05-15"",""Oracle Entitlement 5 plus 15""]","[""oracle-entitlement-05-15"",""scancode:oracle-entitlement-05-15""]"
Metaeffekt Universe,"[""Oracle-Master-Agreement"",""Oracle Master Agreement""]","[""oracle-master-agreement"",""scancode:oracle-master-agreement""]"
Metaeffekt Universe,"[""Oracle-SQL-Developer"",""Oracle SQL Developer License Terms""]","[""oracle-sql-developer"",""scancode:oracle-sql-developer""]"
Metaeffekt Universe,"[""OTN-Dev-Dist"",""Oracle Technology Network Development and Distribution License""]","[""scancode:otn-dev-dist""]"
Metaeffekt Universe,"[""OTN-Distribution"",""Oracle Technology Network Distribution License Agreement""]","[""OTND License""]"
Metaeffekt Universe,"[""OTN-Free-Dev"",""Oracle Technology Network Free Developer License""]","[""scancode:otn-dev-dist-2009""]"
Metaeffekt Universe,"[""OTN-JavaSE"",""Oracle Technology Network Java SE License Agreement""]","[""Oracle Technology Network License Agreement for Oracle Java SE""]"
Metaeffekt Universe,"[""OTN-Standard"",""Oracle Technology Network License Agreement""]","[""ORACLE Technology Network License Agreement""]"
Metaeffekt Universe,"[""OTN-Technology-Network"",""Oracle Technology Network License""]","[""Oracle Technology Network License"",""scancode:otn-dev-dist-2016""]"
Metaeffekt Universe,"[""OTN-OracleXE"",""Oracle Technology Network Oracle Express License Agreement""]","[""Oracle Technology Network Developer License Terms for Oracle Database Express Edition"",""Oracle Database 11 g Express Edition License Agreement""]"
Metaeffekt Universe,"[""Oracle-Web-Sites-ToU"",""Oracle Web Sites Terms of Use""]","[""http://www.oracle.com/html/terms.html"",""scancode:oracle-web-sites-tou""]"
Metaeffekt Universe,"[""OSET-PL-?"",""OSET PL (undefined)""]","[""OSET PL"",""OSET Public License""]"
Metaeffekt Universe,"[""OSF-1990"",""OSF 1990 License""]","[""osf-1990"",""scancode:osf-1990""]"
Metaeffekt Universe,"[""OSGi-Spec-2.0"",""OSGi Specification License 2.0""]","[""OSGi Specification License, Version 2.0"",""scancode:osgi-spec-2.0""]"
Metaeffekt Universe,"[""OSSN-3.0"",""OSSN License 3.0""]","[""http://www.opensource-socialnetwork.org/licence"",""scancode:ossn-3.0""]"
Metaeffekt Universe,"[""OTN-Early-Adopter-Development"",""OTN Early Adopter Development License Agreement""]","[""otn-early-adopter-development"",""scancode:otn-early-adopter-development""]"
Metaeffekt Universe,"[""Oxygen-XML-EebHelp-EULA"",""Oxygen XML WebHelp EULA""]","[""Oxygen XML WebHelp EULA"",""scancode:oxygen-xml-webhelp-eula""]"
Metaeffekt Universe,"[""O-Young-Jong"",""O Young Jong License""]","[""o-young-jong"",""scancode:o-young-jong""]"
Metaeffekt Universe,"[""Paint"",""Paint License""]","[""Paint License"",""scancode:paint-net""]"
Metaeffekt Universe,"[""Paolo-Messina-2000"",""Paolo Messina 2000""]","[""paolo-messina-2000"",""scancode:paolo-messina-2000""]"
Metaeffekt Universe,"[""Passive-Aggressive"",""Passive-Aggressive License""]","[""passive-aggressive"",""scancode:passive-aggressive""]"
Metaeffekt Universe,"[""OpenSSL-Nokia-PSK-Contribution"",""Patent Disclaimer for OpenSSL""]","[""openssl-nokia-psk-contribution"",""scancode:openssl-nokia-psk-contribution""]"
Metaeffekt Universe,"[""Patent-OpenSource-Exception"",""Patent License Open Source Exception""]","[""Patent License Open Source Exception""]"
Metaeffekt Universe,"[""Patrick-Powell"",""Patrick Powell License""]","[""Patrick Powell License"",""License: PP"",""scancode:snprintf""]"
Metaeffekt Universe,"[""Paul-Hsieh-Exposition"",""Paul Hsieh Exposition License""]","[""paul-hsieh-exposition"",""scancode:paul-hsieh-exposition""]"
Metaeffekt Universe,"[""Paul-Mackerras-Binary"",""Paul Mackerras Binary License""]","[""paul-mackerras-binary"",""scancode:paul-mackerras-binary""]"
Metaeffekt Universe,"[""Paul-Mackerras-Simplified"",""Paul Mackerras Simplified License""]","[""Paul Mackerras Simplified License"",""scancode:paul-mackerras-simplified""]"
Metaeffekt Universe,"[""Paul-Vixie"",""Paul Vixie License""]","[""Paul-Vixie's-license""]"
Metaeffekt Universe,"[""Paulo-Soares"",""Paulo Soares License""]","[""paulo-soares"",""scancode:paulo-soares""]"
Metaeffekt Universe,"[""PayPal-SDK"",""PayPal SDK License""]","[""PayPal SDK License"",""scancode:paypal-sdk-2013-2016""]"
Metaeffekt Universe,"[""PCRE"",""PCRE License""]","[""PCRE License"",""http://www.pcre.org/licence.txt"",""scancode:pcre""]"
Metaeffekt Universe,"[""PD-Programming"",""PD'Programming License""]","[""http://www.pdmagic.com/"",""scancode:pd-programming""]"
Metaeffekt Universe,"[""PDF-Creator-Pilot"",""PDF Creator Pilot License Agreement""]","[""pdf-creator-pilot"",""scancode:pdf-creator-pilot""]"
Metaeffekt Universe,"[""Perl-1.0"",""Perl 1.0""]","[""perl-1.0"",""scancode:perl-1.0""]"
Metaeffekt Universe,"[""PT-AZ"",""Permission Terms (AZ)""]","[""Permission Terms (AZ)""]"
Metaeffekt Universe,"[""PT-BCP-78"",""Permission Terms (BCP-78; no warranty)""]","[""Permission Terms (BCP-78)""]"
Metaeffekt Universe,"[""PT-CEChew"",""Permission Terms (CEChew)""]","[""Permission Terms (CEChew)""]"
Metaeffekt Universe,"[""PT-CMU"",""Permission Terms (CMU)""]","[""Permission Terms (CMU)"",""scancode:carnegie-mellon-contributors""]"
Metaeffekt Universe,"[""PT-CR"",""Permission Terms (CR)""]","[""Permission Terms (CR)""]"
Metaeffekt Universe,"[""PT-CS"",""Permission Terms (CS)""]","[""Permission Terms (CS)""]"
Metaeffekt Universe,"[""PT-Callstats"",""Permission Terms (Callstats)""]","[""Permission Terms (Callstats)""]"
Metaeffekt Universe,"[""PT-(GAP)"",""Permission Terms (GAP)""]","[""Permission Terms (GAP)"",""scancode:tumbolia""]"
Metaeffekt Universe,"[""PT-HL"",""Permission Terms (HL)""]","[""Permission Terms (HL)"",""scancode:ntpl-origin""]"
Metaeffekt Universe,"[""PT-IBM"",""Permission Terms (IBM)""]","[""Permission Terms (IBM)""]"
Metaeffekt Universe,"[""PT-Intel-Corporation"",""Permission Terms (Intel Corporation)""]","[""Permission Terms (Intel Corporation)""]"
Metaeffekt Universe,"[""PT-NRL"",""Permission Terms (NRL)""]","[""Permission Terms (NRL)"",""scancode:nrl-permission""]"
Metaeffekt Universe,"[""PT-Pruy"",""Permission Terms (Pruy)""]","[""Pruy License""]"
Metaeffekt Universe,"[""PT-RSA-MD"",""Permission Terms (RSA-MD; no representation; no warranty)""]","[""Permission Terms (RSA-MD; no representation; no warranty)""]"
Metaeffekt Universe,"[""PT-RUC"",""Permission Terms (RUC)""]","[""Permission Terms (RUC)""]"
Metaeffekt Universe,"[""PT-RV"",""Permission Terms (RV)""]","[""RV License""]"
Metaeffekt Universe,"[""PT-SL"",""Permission Terms (SL)""]","[""Permission Terms (SL)""]"
Metaeffekt Universe,"[""PT-Sun-short"",""Permission Terms (Sun)""]","[""SunPro License"",""scancode:red-hat-attribution"",""scancode:ralf-corsepius""]"
Metaeffekt Universe,"[""PT-SVG"",""Permission Terms (SVG)""]","[""Permission Terms (SVG)""]"
Metaeffekt Universe,"[""PT-Var087"",""Permission Terms (Southampton IT Innovation Centre)""]","[""Permission Terms (Southampton IT Innovation Centre)""]"
Metaeffekt Universe,"[""PT-TA"",""Permission Terms (TA)""]","[""TA License"",""scancode:takao-abe""]"
Metaeffekt Universe,"[""PT-TD"",""Permission Terms (TD)""]","[""Permission Terms (TD)""]"
Metaeffekt Universe,"[""PT-TJ"",""Permission Terms (TJ)""]","[""TJ License""]"
Metaeffekt Universe,"[""PT-TP"",""Permission Terms (TP)""]","[""Permission Terms (TP)""]"
Metaeffekt Universe,"[""PT-UC"",""Permission Terms (UC)""]","[""Permission Terms (UC)""]"
Metaeffekt Universe,"[""PT-001"",""Permission Terms (Var001)""]","[""Permission Terms (Var001)""]"
Metaeffekt Universe,"[""PT-Var003"",""Permission Terms (Var003)""]","[""Permission Terms (Var003)""]"
Metaeffekt Universe,"[""PT-Acknowledgement"",""Permission Terms (acknowledgement)""]","[""Permission Terms (acknowledgement)""]"
Metaeffekt Universe,"[""PT-Var086"",""Permission Terms (freeware)""]","[""Permission Terms (freeware)""]"
Metaeffekt Universe,"[""PT-hpdarm"",""Permission Terms (hpdarm)""]","[""Permission Terms (hpdarm)""]"
Metaeffekt Universe,"[""PT-no-advertising"",""Permission Terms (no advertising)""]","[""Permission Terms (no advertising)""]"
Metaeffekt Universe,"[""PT-no-advertising-no-liability"",""Permission Terms (no advertising; no liability)""]","[""Permission Terms (no advertising; no liability)""]"
Metaeffekt Universe,"[""PT-no-advertising-no-liability-no-representation-export"",""Permission Terms (no advertising; no liability; no representation; export note)""]","[""Permission Terms (no advertising; no liability; no representation; export note)""]"
Metaeffekt Universe,"[""PT-no-advertising-no-liability-no-representation-no-warranty"",""Permission Terms (no advertising; no liability; no representation; no warranty)""]","[""Permission Terms (no advertising; no liability; no representation; no warranty)""]"
Metaeffekt Universe,"[""PT-no-advertising-no-liability-no-responsibility-no-warranty"",""Permission Terms (no advertising; no liability; no responsibility; no warranty)""]","[""Permission Terms (no advertising; no liability; no responsibility; no warranty)""]"
Metaeffekt Universe,"[""PT-no-advertising-no-liability-no-warranty"",""Permission Terms (no advertising; no liability; no warranty)""]","[""Permission Terms (no advertising; no liability; no warranty)""]"
Metaeffekt Universe,"[""PT-no-advertising-no-representation"",""Permission Terms (no advertising; no representation)""]","[""Permission Terms (no advertising; no representation)""]"
Metaeffekt Universe,"[""PT-no-advertising-no-representation-no-warranty"",""Permission Terms (no advertising; no representation; no warranty)""]","[""Permission Terms (no advertising; no representation; no warranty)""]"
Metaeffekt Universe,"[""PT-no-advertising-no-representation-no-warranty-export"",""Permission Terms (no advertising; no representation; no warranty; export note)""]","[""Permission Terms (no advertising; no representation; no warranty; export note)""]"
Metaeffekt Universe,"[""PT-no-advertising-no-warranty"",""Permission Terms (no advertising; no warranty)""]","[""Permission Terms (no advertising; no warranty)""]"
Metaeffekt Universe,"[""PT-no-liability"",""Permission Terms (no liability)""]","[""Permission Terms (no liability)""]"
Metaeffekt Universe,"[""PT-no-liability-no-representation-no-warranty"",""Permission Terms (no liability; no representation; no warranty)""]","[""Permission Terms (no liability; no representation; no warranty)""]"
Metaeffekt Universe,"[""PT-no-liability-no-representation-no-warranty-export"",""Permission Terms (no liability; no representation; no warranty; export note)""]","[""Permission Terms (no liability; no representation; no warranty; export note)""]"
Metaeffekt Universe,"[""PT-no-liability-no-warranty"",""Permission Terms (no liability; no warranty)""]",[]
Metaeffekt Universe,"[""PT-no-modification"",""Permission Terms (no modification)""]","[""Permission Terms (no modification)""]"
Metaeffekt Universe,"[""PT-no-representation-no-warranty"",""Permission Terms (no representation; no warranty)""]","[""Permission Terms (no representation; no warranty)""]"
Metaeffekt Universe,"[""PT-no-representation-no-warranty-export"",""Permission Terms (no representation; no warranty; export note)""]",[]
Metaeffekt Universe,"[""PT-no-responsibility-no-warranty"",""Permission Terms (no responsibility; no warranty)""]","[""Permission Terms (no responsibility; no warranty)""]"
Metaeffekt Universe,"[""PT-no-restriction"",""Permission Terms (no restriction)""]","[""Permission Terms (no restriction)""]"
Metaeffekt Universe,"[""PT-no-suitability-claim-no-warranty"",""Permission Terms (no suitability claim; no warranty)""]","[""Permission Terms (no suitability claim; no warranty)""]"
Metaeffekt Universe,"[""PT-no-warranty"",""Permission Terms (no warranty)""]","[""Permission Terms (no warranty)""]"
Metaeffekt Universe,"[""PT-non-commercial"",""Permission Terms (non commercial)""]","[""Permission Terms (non commercial)""]"
Metaeffekt Universe,"[""PT-ntp-lucent"",""Permission Terms (ntp lucent)""]","[""Permission Terms (ntp lucent)""]"
Metaeffekt Universe,"[""PT-ntp-wsu"",""Permission Terms (ntp wsu)""]","[""Permission Terms (ntp wsu)""]"
Metaeffekt Universe,"[""PT-no-advertising-no-warranty-no-representation"",""Permission Terms (sRGB; no advertising; no warranty; no representation)""]","[""Permission Terms (sRGB; no advertising; no warranty; no representation)"",""scancode:srgb""]"
Metaeffekt Universe,"[""RT-Var012"",""Permission Terms (source provision; no warranty)""]","[""Permission Terms (source provision; no warranty)""]"
Metaeffekt Universe,"[""PT-unlimited"",""Permission Terms (unlimited)""]","[""Permission Terms (unlimited)""]"
Metaeffekt Universe,"[""PT-with-export-note-Var-01"",""Permission Terms (with export note) Var-01""]","[""Permission Terms (with export note) Var-01"",""scancode:mit-no-advert-export-control""]"
Metaeffekt Universe,"[""PT-with-export-note-Var-02"",""Permission Terms (with export note) Var-02""]","[""Permission Terms (with export note) Var-02""]"
Metaeffekt Universe,"[""PT-with-export-note-Var-03"",""Permission Terms (with export note) Var-03""]","[""Permission Terms (with export note) Var-03""]"
Metaeffekt Universe,"[""PT-with-export-note-Var-04"",""Permission Terms (with export note) Var-04""]",[]
Metaeffekt Universe,"[""PT-CWI"",""Permission Terms CWI""]","[""HPND License"",""Historical Permission Notice and Disclaimer"",""scancode:cmu-uc""]"
Metaeffekt Universe,"[""PT-Var044"",""Permission Terms ISC""]","[""Permission Terms ISC""]"
Metaeffekt Universe,"[""PT-VarP19"",""Permission Terms PVar19""]","[""Permission Terms PVar19"",""scancode:amd-historical""]"
Metaeffekt Universe,"[""PT-Var004"",""Permission Terms Var004""]","[""Permission Terms Var004""]"
Metaeffekt Universe,"[""PT-Var005"",""Permission Terms Var005""]","[""Permission Terms Var005""]"
